"year","measure_id","measure_name","measure_parent","measure_index","description","direction","format_type","display_precision","measure_type","weight_numerator","weight_denominator","compare_states","last_updated","years_used"
2022,145,"Frequent Mental Distress",2,6,"Percentage of adults reporting 14 or more days of poor mental health per month (age-adjusted).",1,1,0,2,0,1,2,"2023-10-11 15:31:10","2019"
2022,147,"Life Expectancy",1,3,"Average number of years a person can expect to live.",-1,8,1,2,0,1,1,"2023-10-11 15:31:10","2018-2020"
2022,148,"Firearm Fatalities",9,5,"Number of deaths due to firearms per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2016-2020"
2022,149,"Disconnected Youth",10,4,"Percentage of teens and young adults ages 16-19 who are neither working nor in school.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2016-2020"
2022,151,"Gender Pay Gap",17,3,"Ratio of women's median earnings to men's median earnings for all full-time, year-round workers, presented as &quot;cents on the dollar.&quot;",-1,0,2,2,0,1,1,"2023-10-11 15:31:10","2016-2020"
2022,153,"Homeownership",25,5,"Percentage of owner-occupied housing units.",-1,1,0,2,0,1,1,"2023-10-11 15:31:10","2016-2020"
2022,154,"Severe Housing Cost Burden",25,6,"Percentage of households that spend 50% or more of their household income on housing.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2016-2020"
2022,155,"Flu Vaccinations",4,3,"Percentage of fee-for-service (FFS) Medicare enrollees that had an annual flu vaccination.",-1,1,0,0,1,40,1,"2023-10-11 15:31:10","2019"
2022,156,"Traffic Volume",25,4,"Average traffic volume per meter of major roadways in the county.",1,0,0,2,0,1,0,"2023-10-11 15:31:10","2019"
2022,158,"Juvenile Arrests",9,6,"Rate of delinquency cases per 1,000 juveniles.",1,0,0,2,0,1,0,"2023-10-11 15:31:10","2019"
2022,159,"Reading Scores",10,5,"Average grade level performance for 3rd graders on English Language Arts standardized tests.",-1,0,1,2,0,1,1,"2023-10-11 15:31:10","2018"
2022,160,"Math Scores",10,6,"Average grade level performance for 3rd graders on math standardized tests.",-1,0,1,2,0,1,1,"2023-10-11 15:31:10","2018"
2022,161,"Suicides",9,4,"Number of deaths due to suicide per 100,000 population (age-adjusted).",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2016-2020"
2022,166,"Broadband Access",25,7,"Percentage of households with broadband internet connection.",-1,1,0,2,0,1,1,"2023-10-11 15:31:10","2016-2020"
2022,167,"School Segregation",10,7,"The extent to which students within different race and ethnicity groups are unevenly distributed across schools when compared with the racial and ethnic composition of the local population. The index ranges from 0 to 1 with lower values representing a school composition that approximates race and ethnicity distributions in the student populations within the county, and higher values representing more segregation.",1,0,2,2,0,1,1,"2023-10-11 15:31:10","2020-2021"
2022,168,"High School Completion",10,1,"Percentage of adults ages 25 and over with a high school diploma or equivalent.",-1,1,0,0,1,20,1,"2023-10-11 15:31:10","2016-2020"
2022,169,"School Funding Adequacy",10,8,"The average gap in dollars between actual and required spending per pupil among public school districts. Required spending is an estimate of dollars needed to achieve U.S. average test scores in each district.",0,2,0,2,0,1,1,"2023-10-11 15:31:10","2019"
2022,170,"Living Wage",17,5,"The hourly wage needed to cover basic household expenses plus all relevant taxes for a household of one adult and two children.",0,2,2,2,0,1,0,"2023-10-11 15:31:10","2021"
2022,171,"Child Care Cost Burden",12,4,"Child care costs for a household with two children as a percent of median household income.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2021 & 2020"
2022,172,"Child Care Centers",12,5,"Number of child care centers per 1,000 population under 5 years old.",-1,0,0,2,0,1,0,"2023-10-11 15:31:10","2021"
2022,173,"COVID-19 Age-Adjusted Mortality",1,1,"All deaths occurring between January 1, 2020 and December 31, 2020 due to COVID-19, per 100,000 population (age-adjusted).",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2020"
2023,1,"Premature Death",1,1,"Years of potential life lost before age 75 per 100,000 population (age-adjusted).",1,0,-2,0,1,2,1,"2023-10-11 15:31:10","2018-2020"
2023,2,"Poor or Fair Health",2,1,"Percentage of adults reporting fair or poor health (age-adjusted).",1,1,0,0,1,10,2,"2023-10-11 15:31:10","2020"
2023,3,"Uninsured Adults",3,5,"Percentage of adults under age 65 without health insurance.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2020"
2023,4,"Primary Care Physicians",3,2,"Ratio of population to primary care physicians.",-1,3,-1,0,3,100,1,"2024-03-01 10:08:36","2020"
2023,5,"Preventable Hospital Stays",4,1,"Rate of hospital stays for ambulatory-care sensitive conditions per 100,000 Medicare enrollees.",1,0,0,0,1,20,1,"2023-10-11 15:31:10","2020"
2023,9,"Adult Smoking",5,1,"Percentage of adults who are current smokers (age-adjusted).",1,1,0,0,1,10,2,"2023-10-11 15:31:10","2020"
2023,11,"Adult Obesity",6,1,"Percentage of the adult population (age 18 and older) that reports a body mass index (BMI) greater than or equal to 30 kg/m2 (age-adjusted).",1,1,0,0,5,100,2,"2023-10-11 15:31:10","2020"
2023,14,"Teen Births",8,2,"Number of births per 1,000 female population ages 15-19.",1,0,0,0,1,40,1,"2023-10-11 15:31:10","2014-2020"
2023,15,"Homicides",9,2,"Number of deaths due to homicide per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2014-2020"
2023,21,"High School Graduation",10,3,"Percentage of ninth-grade cohort that graduates in four years.",-1,1,0,2,0,1,2,"2023-10-11 15:31:10","2019-2020"
2023,23,"Unemployment",11,1,"Percentage of population ages 16 and older unemployed but seeking work.",1,1,1,0,1,10,2,"2023-10-11 15:31:10","2021"
2023,24,"Children in Poverty",17,1,"Percentage of people under age 18 in poverty.",1,1,0,0,3,40,1,"2024-03-01 10:15:25","2021 & 2017"
2023,36,"Poor Physical Health Days",2,2,"Average number of physically unhealthy days reported in past 30 days (age-adjusted).",1,0,1,0,1,10,2,"2023-10-11 15:31:10","2020"
2023,37,"Low Birthweight",2,4,"Percentage of live births with low birthweight (< 2,500 grams).",1,1,0,0,1,5,1,"2023-10-11 15:31:10","2014-2020"
2023,39,"Motor Vehicle Crash Deaths",9,5,"Number of motor vehicle crash deaths per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2014-2020"
2023,42,"Poor Mental Health Days",2,3,"Average number of mentally unhealthy days reported in past 30 days (age-adjusted).",1,0,1,0,1,10,2,"2023-10-11 15:31:10","2020"
2023,44,"Income Inequality",17,2,"Ratio of household income at the 80th percentile to income at the 20th percentile.",1,0,1,0,1,40,1,"2023-10-11 15:31:10","2017-2021"
2023,45,"Sexually Transmitted Infections",8,1,"Number of newly diagnosed chlamydia cases per 100,000 population.",1,0,1,0,1,40,2,"2023-10-11 15:31:10","2020"
2023,49,"Excessive Drinking",7,1,"Percentage of adults reporting binge or heavy drinking (age-adjusted).",1,1,0,0,1,40,2,"2023-10-11 15:31:10","2020"
2023,50,"Mammography Screening",4,2,"Percentage of female Medicare enrollees ages 65-74 that received an annual mammography screening.",-1,1,0,0,1,40,1,"2023-10-11 15:31:10","2020"
2023,51,"Population",18,1,"Resident population.",0,0,0,3,0,1,1,"2023-10-11 15:31:10","2021"
2023,52,"% Below 18 Years of Age",18,2,"Percentage of population below 18 years of age.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2021"
2023,53,"% 65 and Older",18,3,"Percentage of population ages 65 and older.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2021"
2023,54,"% Non-Hispanic Black",18,4,"Percentage of population self-identifying as non-Hispanic Black or African American.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2021"
2023,55,"% American Indian or Alaska Native",18,5,"Percentage of population self-identifying as American Indian or Alaska Native.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2021"
2023,56,"% Hispanic",18,8,"Percentage of population self-identifying as Hispanic.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2021"
2023,57,"% Female",18,11,"Percentage of population that is female.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2021"
2023,58,"% Rural",18,12,"Percentage of population living in a rural area.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2010"
2023,59,"% Not Proficient in English",18,10,"Percentage of population aged 5 and over who reported speaking English less than well.",0,1,0,3,0,1,1,"2025-01-04 02:57:19","2017-2021"
2023,60,"Diabetes Prevalence",2,7,"Percentage of adults aged 20 and above with diagnosed diabetes (age-adjusted).",1,1,0,2,0,1,2,"2023-10-11 15:31:10","2020"
2023,61,"HIV Prevalence",2,8,"Number of people aged 13 years and older living with a diagnosis of human immunodeficiency virus (HIV) infection per 100,000 population.",1,0,0,2,0,1,0,"2023-10-11 15:31:10","2020"
2023,62,"Mental Health Providers",3,4,"Ratio of population to mental health providers.",-1,3,-1,0,1,100,1,"2023-10-11 15:31:10","2022"
2023,63,"Median Household Income",17,4,"The income where half of households in a county earn more and half of households earn less.",-1,2,-2,2,0,1,1,"2024-03-01 10:16:07","2021"
2023,65,"Children Eligible for Free or Reduced Price Lunch",17,6,"Percentage of children enrolled in public schools that are eligible for free or reduced price lunch.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2020-2021"
2023,67,"Driving Alone to Work",25,2,"Percentage of the workforce that drives alone to work.",1,1,0,0,1,50,1,"2023-10-11 15:31:10","2017-2021"
2023,69,"Some College",10,2,"Percentage of adults ages 25-44 with some post-secondary education.",-1,1,0,0,1,20,1,"2023-10-11 15:31:10","2017-2021"
2023,70,"Physical Inactivity",6,3,"Percentage of adults age 18 and over reporting no leisure-time physical activity (age-adjusted).",1,1,0,0,1,50,2,"2023-10-11 15:31:10","2020"
2023,80,"% Native Hawaiian or Other Pacific Islander",18,7,"Percentage of population self-identifying as Native Hawaiian or Other Pacific Islander.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2021"
2023,81,"% Asian",18,6,"Percentage of population self-identifying as Asian.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2021"
2023,82,"Children in Single-Parent Households",12,1,"Percentage of children that live in a household headed by a single parent.",1,1,0,0,1,40,1,"2023-10-11 15:31:10","2017-2021"
2023,83,"Limited Access to Healthy Foods",6,6,"Percentage of population who are low-income and do not live close to a grocery store.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2019"
2023,85,"Uninsured",3,1,"Percentage of population under age 65 without health insurance.",1,1,0,0,1,20,1,"2023-10-11 15:31:10","2020"
2023,88,"Dentists",3,3,"Ratio of population to dentists.",-1,3,-1,0,1,100,1,"2024-03-01 10:09:19","2021"
2023,122,"Uninsured Children",3,6,"Percentage of children under age 19 without health insurance.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2020"
2023,124,"Drinking Water Violations",13,2,"Indicator of the presence of health-related drinking water violations. 'Yes' indicates the presence of a violation, 'No' indicates no violation.",1,5,1,0,1,40,1,"2023-10-11 15:31:10","2021"
2023,125,"Air Pollution - Particulate Matter",13,1,"Average daily density of fine particulate matter in micrograms per cubic meter (PM2.5).",1,0,1,0,1,40,1,"2023-10-11 15:31:10","2019"
2023,126,"% Non-Hispanic White",18,9,"Percentage of population self-identifying as non-Hispanic white.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2021"
2023,127,"Premature Age-Adjusted Mortality",1,3,"Number of deaths among residents under age 75 per 100,000 population (age-adjusted).",1,0,-1,2,0,1,1,"2023-10-11 15:31:10","2018-2020"
2023,128,"Child Mortality",1,4,"Number of deaths among residents under age 18 per 100,000 population.",1,0,-1,2,0,1,1,"2023-10-11 15:31:10","2017-2020"
2023,129,"Infant Mortality",1,5,"Number of infant deaths (within 1 year) per 1,000 live births.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2014-2020"
2023,131,"Other Primary Care Providers",3,7,"Ratio of population to primary care providers other than physicians.",-1,3,-1,2,0,1,1,"2023-10-11 15:31:10","2022"
2023,132,"Access to Exercise Opportunities",6,4,"Percentage of population with adequate access to locations for physical activity.",-1,1,0,0,1,100,1,"2023-10-11 15:31:10","2022 & 2020"
2023,133,"Food Environment Index",6,2,"Index of factors that contribute to a healthy food environment, from 0 (worst) to 10 (best).",-1,0,1,0,1,50,2,"2023-10-11 15:31:10","2019 & 2020"
2023,134,"Alcohol-Impaired Driving Deaths",7,2,"Percentage of driving deaths with alcohol involvement.",1,1,0,0,1,40,1,"2023-10-11 15:31:10","2016-2020"
2023,135,"Injury Deaths",9,1,"Number of deaths due to injury per 100,000 population.",1,0,0,0,1,20,1,"2023-10-11 15:31:10","2016-2020"
2023,136,"Severe Housing Problems",25,1,"Percentage of households with at least 1 of 4 housing problems: overcrowding, high housing costs, lack of kitchen facilities, or lack of plumbing facilities.",1,1,0,0,1,50,1,"2023-10-11 15:31:10","2015-2019"
2023,137,"Long Commute - Driving Alone",25,3,"Among workers who commute in their car alone, the percentage that commute more than 30 minutes.",1,1,0,0,1,100,1,"2023-10-11 15:31:10","2017-2021"
2023,138,"Drug Overdose Deaths",7,3,"Number of drug poisoning deaths per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2018-2020"
2023,139,"Food Insecurity",6,5,"Percentage of population who lack adequate access to food.",1,1,0,2,0,1,2,"2023-10-11 15:31:10","2020"
2023,140,"Social Associations",12,2,"Number of membership associations per 10,000 population.",-1,0,1,0,1,40,1,"2023-10-11 15:31:10","2020"
2023,141,"Residential Segregation - Black/White",12,3,"Index of dissimilarity where higher values indicate greater residential segregation between Black and white county residents.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2017-2021"
2023,143,"Insufficient Sleep",26,1,"Percentage of adults who report fewer than 7 hours of sleep on average (age-adjusted).",1,1,0,2,0,1,2,"2023-10-11 15:31:10","2020"
2023,144,"Frequent Physical Distress",2,5,"Percentage of adults reporting 14 or more days of poor physical health per month (age-adjusted).",1,1,0,2,0,1,2,"2023-10-11 15:31:10","2020"
2023,145,"Frequent Mental Distress",2,6,"Percentage of adults reporting 14 or more days of poor mental health per month (age-adjusted).",1,1,0,2,0,1,2,"2023-10-11 15:31:10","2020"
2023,147,"Life Expectancy",1,2,"Average number of years a person can expect to live.",-1,8,1,2,0,1,1,"2023-10-11 15:31:10","2018-2020"
2023,148,"Firearm Fatalities",9,4,"Number of deaths due to firearms per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2016-2020"
2023,149,"Disconnected Youth",10,4,"Percentage of teens and young adults ages 16-19 who are neither working nor in school.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2017-2021"
2023,151,"Gender Pay Gap",17,3,"Ratio of women's median earnings to men's median earnings for all full-time, year-round workers, presented as &quot;cents on the dollar.&quot;",-1,0,2,2,0,1,1,"2023-10-11 15:31:10","2017-2021"
2023,153,"Homeownership",25,5,"Percentage of owner-occupied housing units.",-1,1,0,2,0,1,1,"2023-10-11 15:31:10","2017-2021"
2023,154,"Severe Housing Cost Burden",25,6,"Percentage of households that spend 50% or more of their household income on housing.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2017-2021"
2023,155,"Flu Vaccinations",4,3,"Percentage of fee-for-service (FFS) Medicare enrollees that had an annual flu vaccination.",-1,1,0,0,1,40,1,"2023-10-11 15:31:10","2020"
2023,156,"Traffic Volume",25,4,"Average traffic volume per meter of major roadways in the county.",1,0,0,2,0,1,2,"2024-03-01 09:29:00","2019"
2023,158,"Juvenile Arrests",9,6,"Rate of delinquency cases per 1,000 juveniles.",1,0,0,2,0,1,0,"2023-10-11 15:31:10","2019"
2023,159,"Reading Scores",10,5,"Average grade level performance for 3rd graders on English Language Arts standardized tests.",-1,0,1,2,0,1,1,"2023-10-11 15:31:10","2018"
2023,160,"Math Scores",10,6,"Average grade level performance for 3rd graders on math standardized tests.",-1,0,1,2,0,1,1,"2023-10-11 15:31:10","2018"
2023,161,"Suicides",9,3,"Number of deaths due to suicide per 100,000 population (age-adjusted).",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2016-2020"
2023,162,"Large Cities",18,13,"The total number of cities with 50,000 plus population and names of four largest cities",0,0,0,2,0,1,-1,"2024-06-06 11:49:35","2022"
2023,166,"Broadband Access",25,7,"Percentage of households with broadband internet connection.",-1,1,0,2,0,1,1,"2023-10-11 15:31:10","2017-2021"
2023,167,"School Segregation",10,7,"The extent to which students within different race and ethnicity groups are unevenly distributed across schools when compared with the racial and ethnic composition of the local population. The index ranges from 0 to 1 with lower values representing a school composition that approximates race and ethnicity distributions in the student populations within the county, and higher values representing more segregation.",1,0,2,2,0,1,1,"2023-10-11 15:31:10","2021-2022"
2023,168,"High School Completion",10,1,"Percentage of adults ages 25 and over with a high school diploma or equivalent.",-1,1,0,0,1,20,1,"2023-10-11 15:31:10","2017-2021"
2023,169,"School Funding Adequacy",10,8,"The average gap in dollars between actual and required spending per pupil among public school districts. Required spending is an estimate of dollars needed to achieve U.S. average test scores in each district.",0,2,0,2,0,1,1,"2023-10-11 15:31:10","2020"
2023,170,"Living Wage",17,5,"The hourly wage needed to cover basic household expenses plus all relevant taxes for a household of one adult and two children.",0,2,2,2,0,1,0,"2023-10-11 15:31:10","2022"
2023,171,"Child Care Cost Burden",12,4,"Child care costs for a household with two children as a percent of median household income.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2022 & 2021"
2023,172,"Child Care Centers",12,5,"Number of child care centers per 1,000 population under 5 years old.",-1,0,0,2,0,1,0,"2023-10-11 15:31:10","2010-2022"
2023,174,"Redlining",18,14,"Indicator of presence of all or part of HOLC C or D graded neighborhood(s). &quot;Yes&quot; indicates C or D neighborhoods were present. &quot;No&quot; indicates no C or D neighborhoods were present.",0,5,0,2,0,1,-1,"2024-06-06 11:51:59","2022"
2023,175,"Core Based Statistical Areas",18,15,"County Core Based Statistical Area designation",0,10,0,2,0,1,-1,"2024-06-06 11:53:39","2020"
2023,176,"State Capitals",18,16,"Indicator of whether a county is part of a state capital city. &quot;Yes&quot; indicates a county contains part of a state capital city. &quot;No&quot; indicates a county doesn't contain part of a state capital city.",1,5,0,2,0,1,-1,"2024-06-06 11:55:01","2022"
2023,177,"Voter Turnout",28,1,"Percentage of citizen population aged 18 or older who voted in the 2020 U.S. Presidential election.",-1,1,1,2,0,1,0,"2023-10-11 15:31:10","2020 & 2016"
2023,178,"Census Participation",28,2,"Percentage of all households that self-responded to the 2020 census (by internet, paper questionnaire or telephone).",-1,1,1,2,0,1,0,"2025-01-17 16:15:01","2020"
2024,1,"Premature Death",1,1,"Years of potential life lost before age 75 per 100,000 population (age-adjusted).",1,0,-2,0,1,2,1,"2024-03-01 08:26:56","2019-2021"
2024,2,"Poor or Fair Health",2,1,"Percentage of adults reporting fair or poor health (age-adjusted).",1,1,0,0,1,10,2,"2023-11-14 12:45:12","2021"
2024,3,"Uninsured Adults",3,5,"Percentage of adults under age 65 without health insurance.",1,1,0,2,0,1,2,"2023-11-21 10:27:03","2021"
2024,4,"Primary Care Physicians",3,2,"Ratio of population to primary care physicians.",-1,3,-1,0,3,100,1,"2024-03-01 10:08:48","2021"
2024,5,"Preventable Hospital Stays",4,1,"Rate of hospital stays for ambulatory-care sensitive conditions per 100,000 Medicare enrollees.",1,0,0,0,1,20,1,"2023-10-11 15:31:10","2021"
2024,9,"Adult Smoking",5,1,"Percentage of adults who are current smokers (age-adjusted).",1,1,0,0,1,10,2,"2023-11-14 12:45:29","2021"
2024,11,"Adult Obesity",6,1,"Percentage of the adult population (age 18 and older) that reports a body mass index (BMI) greater than or equal to 30 kg/m2 (age-adjusted).",1,1,0,0,5,100,2,"2023-11-14 12:45:43","2021"
2024,14,"Teen Births",8,2,"Number of births per 1,000 female population ages 15-19.",1,0,0,0,1,40,1,"2024-03-01 08:27:27","2016-2022"
2024,15,"Homicides",9,2,"Number of deaths due to homicide per 100,000 population.",1,0,0,2,0,1,1,"2024-03-01 08:27:41","2015-2021"
2024,21,"High School Graduation",10,3,"Percentage of ninth-grade cohort that graduates in four years.",-1,1,0,2,0,1,2,"2024-03-01 08:26:26","2020-2021"
2024,23,"Unemployment",11,1,"Percentage of population ages 16 and older unemployed but seeking work.",1,1,1,0,1,10,1,"2023-11-14 12:52:05","2022"
2024,24,"Children in Poverty",17,1,"Percentage of people under age 18 in poverty.",1,1,0,0,3,40,2,"2024-03-01 10:16:42","2022 & 2018"
2024,36,"Poor Physical Health Days",2,2,"Average number of physically unhealthy days reported in past 30 days (age-adjusted).",1,0,1,0,1,10,2,"2023-11-14 12:46:00","2021"
2024,37,"Low Birthweight",2,4,"Percentage of live births with low birthweight (< 2,500 grams).",1,1,0,0,1,5,1,"2024-03-01 08:27:57","2016-2022"
2024,39,"Motor Vehicle Crash Deaths",9,5,"Number of motor vehicle crash deaths per 100,000 population.",1,0,0,2,0,1,1,"2024-03-01 08:28:35","2015-2021"
2024,42,"Poor Mental Health Days",2,3,"Average number of mentally unhealthy days reported in past 30 days (age-adjusted).",1,0,1,0,1,10,2,"2023-11-14 12:46:15","2021"
2024,44,"Income Inequality",17,2,"Ratio of household income at the 80th percentile to income at the 20th percentile.",1,0,1,0,1,40,1,"2024-03-01 08:18:28","2018-2022"
2024,45,"Sexually Transmitted Infections",8,1,"Number of newly diagnosed chlamydia cases per 100,000 population.",1,0,1,0,1,40,2,"2023-11-13 15:51:47","2021"
2024,49,"Excessive Drinking",7,1,"Percentage of adults reporting binge or heavy drinking (age-adjusted).",1,1,0,0,1,40,2,"2023-11-14 12:46:30","2021"
2024,50,"Mammography Screening",4,2,"Percentage of female Medicare enrollees ages 65-74 who received an annual mammography screening.",-1,1,0,0,1,40,1,"2024-03-02 09:01:18","2021"
2024,51,"Population",18,1,"Resident population.",0,0,0,3,0,1,1,"2023-11-14 13:26:19","2022"
2024,52,"% Below 18 Years of Age",18,2,"Percentage of population below 18 years of age.",0,1,1,3,0,1,1,"2023-11-14 13:28:58","2022"
2024,53,"% 65 and Older",18,3,"Percentage of population ages 65 and older.",0,1,1,3,0,1,1,"2023-11-14 13:29:06","2022"
2024,54,"% Non-Hispanic Black",18,4,"Percentage of population identifying as non-Hispanic Black or African American.",0,1,1,3,0,1,1,"2024-03-04 06:43:04","2022"
2024,55,"% American Indian or Alaska Native",18,5,"Percentage of population identifying as American Indian or Alaska Native.",0,1,1,3,0,1,1,"2024-03-04 06:43:32","2022"
2024,56,"% Hispanic",18,8,"Percentage of population identifying as Hispanic.",0,1,1,3,0,1,1,"2024-03-04 06:44:22","2022"
2024,57,"% Female",18,11,"Percentage of population identifying as female.",0,1,1,3,0,1,1,"2024-03-04 06:47:52","2022"
2024,58,"% Rural",18,12,"Percentage of population living in a census-defined rural area.",0,1,1,3,0,1,1,"2024-02-26 15:01:29","2020"
2024,59,"% Not Proficient in English",18,10,"Percentage of population aged 5 and over who reported speaking English less than well.",0,1,0,3,0,1,1,"2024-03-04 06:46:10","2018-2022"
2024,60,"Diabetes Prevalence",2,7,"Percentage of adults aged 20 and above with diagnosed diabetes (age-adjusted).",1,1,0,2,0,1,2,"2023-11-14 12:46:47","2021"
2024,61,"HIV Prevalence",2,8,"Number of people aged 13 years and older living with a diagnosis of human immunodeficiency virus (HIV) infection per 100,000 population.",1,0,0,2,0,1,2,"2023-11-13 15:52:09","2021"
2024,62,"Mental Health Providers",3,4,"Ratio of population to mental health providers.",-1,3,-1,0,1,100,1,"2023-10-11 15:31:10","2023"
2024,63,"Median Household Income",17,4,"The income where half of households in a county earn more and half of households earn less.",-1,2,-2,2,0,1,2,"2024-03-01 10:16:27","2022 & 2018"
2024,65,"Children Eligible for Free or Reduced Price Lunch",17,6,"Percentage of children enrolled in public schools that are eligible for free or reduced price lunch.",1,1,0,2,0,1,2,"2023-11-13 15:50:58","2021-2022"
2024,67,"Driving Alone to Work",25,2,"Percentage of the workforce that drives alone to work.",1,1,0,0,1,50,1,"2024-03-01 08:19:27","2018-2022"
2024,69,"Some College",10,2,"Percentage of adults ages 25-44 with some post-secondary education.",-1,1,0,0,1,20,1,"2024-03-01 08:19:43","2018-2022"
2024,70,"Physical Inactivity",6,3,"Percentage of adults age 18 and over reporting no leisure-time physical activity (age-adjusted).",1,1,0,0,1,50,2,"2023-11-14 12:47:04","2021"
2024,80,"% Native Hawaiian or Other Pacific Islander",18,7,"Percentage of population identifying as Native Hawaiian or Other Pacific Islander.",0,1,1,3,0,1,1,"2024-03-04 06:44:02","2022"
2024,81,"% Asian",18,6,"Percentage of population identifying as Asian.",0,1,1,3,0,1,1,"2024-03-04 06:43:48","2022"
2024,82,"Children in Single-Parent Households",12,1,"Percentage of children that live in a household headed by a single parent.",1,1,0,0,1,40,1,"2024-03-01 08:20:03","2018-2022"
2024,83,"Limited Access to Healthy Foods",6,6,"Percentage of population who are low-income and do not live close to a grocery store.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2019"
2024,85,"Uninsured",3,1,"Percentage of population under age 65 without health insurance.",1,1,0,0,1,20,2,"2023-11-21 10:37:37","2021"
2024,88,"Dentists",3,3,"Ratio of population to dentists.",-1,3,-1,0,1,100,1,"2024-03-01 10:09:33","2022"
2024,122,"Uninsured Children",3,6,"Percentage of children under age 19 without health insurance.",1,1,0,2,0,1,2,"2023-11-21 10:39:50","2021"
2024,124,"Drinking Water Violations",13,2,"Indicator of the presence of health-related drinking water violations. 'Yes' indicates the presence of a violation, 'No' indicates no violation.",1,5,1,0,1,40,2,"2023-11-21 10:41:19","2022"
2024,125,"Air Pollution - Particulate Matter",13,1,"Average daily density of fine particulate matter in micrograms per cubic meter (PM2.5).",1,0,1,0,1,40,1,"2023-10-11 15:31:10","2019"
2024,126,"% Non-Hispanic White",18,9,"Percentage of population identifying as non-Hispanic white.",0,1,1,3,0,1,1,"2024-03-04 06:44:38","2022"
2024,127,"Premature Age-Adjusted Mortality",1,3,"Number of deaths among residents under age 75 per 100,000 population (age-adjusted).",1,0,-1,2,0,1,1,"2024-03-01 08:29:06","2019-2021"
2024,128,"Child Mortality",1,4,"Number of deaths among residents under age 20 per 100,000 population.",1,0,-1,2,0,1,1,"2024-06-17 10:16:36","2018-2021"
2024,129,"Infant Mortality",1,5,"Number of infant deaths (within 1 year) per 1,000 live births.",1,0,0,2,0,1,1,"2024-03-01 08:29:58","2015-2021"
2024,131,"Other Primary Care Providers",3,7,"Ratio of population to primary care providers other than physicians.",-1,3,-1,2,0,1,1,"2023-10-11 15:31:10","2023"
2024,132,"Access to Exercise Opportunities",6,4,"Percentage of population with adequate access to locations for physical activity.",-1,1,0,0,1,100,1,"2023-11-21 10:43:48","2023, 2022"
2024,133,"Food Environment Index",6,2,"Index of factors that contribute to a healthy food environment, from 0 (worst) to 10 (best).",-1,0,1,0,1,50,2,"2023-10-11 15:31:10","2019 & 2021"
2024,134,"Alcohol-Impaired Driving Deaths",7,2,"Percentage of driving deaths with alcohol involvement.",1,1,0,0,1,40,1,"2023-10-11 15:31:10","2017-2021"
2024,135,"Injury Deaths",9,1,"Number of deaths due to injury per 100,000 population.",1,0,0,0,1,20,1,"2024-03-01 08:30:20","2017-2021"
2024,136,"Severe Housing Problems",25,1,"Percentage of households with at least 1 of 4 housing problems: overcrowding, high housing costs, lack of kitchen facilities, or lack of plumbing facilities.",1,1,0,0,1,50,1,"2023-11-21 10:46:21","2016-2020"
2024,137,"Long Commute - Driving Alone",25,3,"Among workers who commute in their car alone, the percentage that commute more than 30 minutes.",1,1,0,0,1,100,1,"2024-03-01 08:22:00","2018-2022"
2024,138,"Drug Overdose Deaths",7,3,"Number of drug poisoning deaths per 100,000 population.",1,0,0,2,0,1,1,"2024-03-01 08:30:41","2019-2021"
2024,139,"Food Insecurity",6,5,"Percentage of population who lack adequate access to food.",1,1,0,2,0,1,1,"2023-11-13 15:50:16","2021"
2024,140,"Social Associations",12,2,"Number of membership associations per 10,000 population.",-1,0,1,0,1,40,1,"2023-11-13 15:39:00","2021"
2024,141,"Residential Segregation - Black/White",12,3,"Index of dissimilarity where higher values indicate greater residential segregation between Black and white county residents.",1,0,0,2,0,1,2,"2024-03-01 08:22:34","2018-2022"
